Source apportionment for 150 cities
commit eb21d3fb8ee65a2f44dc2b482efb077d3fdf8c40
emissions cdf = O:/Integrated_assessment/SHERPA/20170322_v18_SrrResults_PotencyBased/1_base_emissions/BC_emi_PM25_Y.nc
concentrations cdf = O:/Integrated_assessment/SHERPA/20170322_v18_SrrResults_PotencyBased/2_base_concentrations/BC_conc_PM25_Y.nc
model folder = O:/Integrated_assessment/SHERPA/20171207_SRR_noFlatWeight_120cells/3_source_receptors/SR_PM25_Y.nc
model;pollutant;target;source;snap;precursor;potential;relative_potential;potency;target_conc_basecase;delta_conc;DE
sherpa_chimere_noFW_120cls;PM25;Genova;Genova_National;4;NH3;5.245160e-03;3.562008e-02;4.366028e-06;1.472529e+01;2.622580e-03;6.006787e+02
sherpa_chimere_noFW_120cls;PM25;Genova;Genova_National;4;NMVOC;2.405882e-03;1.633844e-02;4.008704e-08;1.472529e+01;1.202941e-03;3.000823e+04
sherpa_chimere_noFW_120cls;PM25;Genova;Genova_National;4;NOx;1.138719e-02;7.733086e-02;1.015294e-06;1.472529e+01;5.693597e-03;5.607832e+03
sherpa_chimere_noFW_120cls;PM25;Genova;Genova_National;4;PPM;3.214807e-02;2.183188e-01;4.136766e-06;1.472529e+01;1.607404e-02;3.885653e+03
sherpa_chimere_noFW_120cls;PM25;Genova;Genova_National;4;SOx;6.362447e-02;4.320761e-01;1.368006e-06;1.472529e+01;3.181223e-02;2.325446e+04
sherpa_chimere_noFW_120cls;PM25;Genova;Genova_National;5;NH3;0.000000e+00;0.000000e+00;nan;1.472529e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Genova;Genova_National;5;NMVOC;2.939315e-03;1.996100e-02;5.672947e-08;1.472529e+01;1.469657e-03;2.590642e+04
sherpa_chimere_noFW_120cls;PM25;Genova;Genova_National;5;NOx;0.000000e+00;0.000000e+00;nan;1.472529e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Genova;Genova_National;5;PPM;3.166603e-06;2.150452e-05;8.760447e-06;1.472529e+01;1.583302e-06;1.807330e-01
sherpa_chimere_noFW_120cls;PM25;Genova;Genova_National;5;SOx;0.000000e+00;0.000000e+00;nan;1.472529e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Genova;Genova_National;6;NH3;0.000000e+00;0.000000e+00;0.000000e+00;1.472529e+01;0.000000e+00;8.208345e-05
sherpa_chimere_noFW_120cls;PM25;Genova;Genova_National;6;NMVOC;1.631333e-02;1.107845e-01;4.253131e-08;1.472529e+01;8.156667e-03;1.917803e+05
sherpa_chimere_noFW_120cls;PM25;Genova;Genova_National;6;NOx;0.000000e+00;0.000000e+00;nan;1.472529e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Genova;Genova_National;6;PPM;0.000000e+00;0.000000e+00;nan;1.472529e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Genova;Genova_National;6;SOx;0.000000e+00;0.000000e+00;nan;1.472529e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Genova;Genova_National;7;NH3;4.810186e-02;3.266615e-01;4.401490e-06;1.472529e+01;2.405093e-02;5.464270e+03
sherpa_chimere_noFW_120cls;PM25;Genova;Genova_National;7;NMVOC;1.097064e-02;7.450203e-02;4.517648e-08;1.472529e+01;5.485320e-03;1.214198e+05
sherpa_chimere_noFW_120cls;PM25;Genova;Genova_National;7;NOx;4.521731e-01;3.070724e+00;1.021837e-06;1.472529e+01;2.260865e-01;2.212549e+05
sherpa_chimere_noFW_120cls;PM25;Genova;Genova_National;7;PPM;1.373103e-01;9.324792e-01;4.322754e-06;1.472529e+01;6.865514e-02;1.588227e+04
sherpa_chimere_noFW_120cls;PM25;Genova;Genova_National;7;SOx;1.013588e-03;6.883314e-03;1.581575e-06;1.472529e+01;5.067940e-04;3.204364e+02
sherpa_chimere_noFW_120cls;PM25;Genova;Genova_National;8;NH3;4.199300e-03;2.851760e-02;4.953526e-06;1.472529e+01;2.099650e-03;4.238698e+02
sherpa_chimere_noFW_120cls;PM25;Genova;Genova_National;8;NMVOC;5.120134e-03;3.477102e-02;6.109527e-08;1.472529e+01;2.560067e-03;4.190287e+04
sherpa_chimere_noFW_120cls;PM25;Genova;Genova_National;8;NOx;2.284496e-01;1.551410e+00;1.131736e-06;1.472529e+01;1.142248e-01;1.009289e+05
sherpa_chimere_noFW_120cls;PM25;Genova;Genova_National;8;PPM;6.161909e-02;4.184576e-01;5.217431e-06;1.472529e+01;3.080955e-02;5.905119e+03
sherpa_chimere_noFW_120cls;PM25;Genova;Genova_National;8;SOx;2.635179e-02;1.789560e-01;1.038757e-06;1.472529e+01;1.317589e-02;1.268429e+04
sherpa_chimere_noFW_120cls;PM25;Genova;Genova_National;9;NH3;7.272352e-02;4.938682e-01;4.121188e-06;1.472529e+01;3.636176e-02;8.823127e+03
sherpa_chimere_noFW_120cls;PM25;Genova;Genova_National;9;NMVOC;3.052123e-04;2.072708e-03;2.785865e-08;1.472529e+01;1.526061e-04;5.477873e+03
sherpa_chimere_noFW_120cls;PM25;Genova;Genova_National;9;NOx;4.052845e-04;2.752302e-03;4.858420e-07;1.472529e+01;2.026422e-04;4.170949e+02
sherpa_chimere_noFW_120cls;PM25;Genova;Genova_National;9;PPM;1.996714e-02;1.355976e-01;1.772786e-06;1.472529e+01;9.983569e-03;5.631571e+03
sherpa_chimere_noFW_120cls;PM25;Genova;Genova_National;9;SOx;8.774422e-04;5.958743e-03;1.596024e-06;1.472529e+01;4.387211e-04;2.748838e+02
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;10;NH3;1.424998e+00;9.677214e+00;4.297444e-07;1.472529e+01;7.124989e-01;1.657960e+06
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;10;NMVOC;4.417419e-05;2.999886e-04;4.385358e-10;1.472529e+01;2.208710e-05;5.036554e+04
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;10;NOx;8.038637e-04;5.459069e-03;5.798074e-08;1.472529e+01;4.019318e-04;6.932162e+03
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;10;PPM;4.066985e-03;2.761905e-02;2.412762e-08;1.472529e+01;2.033493e-03;8.428071e+04
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;10;SOx;7.379040e-04;5.011134e-03;2.004238e-07;1.472529e+01;3.689520e-04;1.840859e+03
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;1;NH3;8.874824e-03;6.026926e-02;4.952249e-07;1.472529e+01;4.437412e-03;8.960398e+03
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;1;NMVOC;1.086310e-04;7.377172e-04;6.057428e-10;1.472529e+01;5.431550e-05;8.966760e+04
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;1;NOx;1.008550e-01;6.849101e-01;5.587211e-08;1.472529e+01;5.042750e-02;9.025522e+05
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;1;PPM;2.114161e-03;1.435735e-02;1.446920e-08;1.472529e+01;1.057081e-03;7.305728e+04
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;1;SOx;3.490832e-01;2.370637e+00;9.857750e-08;1.472529e+01;1.745416e-01;1.770603e+06
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;2;NH3;5.348793e-03;3.632385e-02;3.506843e-07;1.472529e+01;2.674396e-03;7.626222e+03
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;2;NMVOC;1.101123e-03;7.477769e-03;1.036049e-09;1.472529e+01;5.505616e-04;5.314050e+05
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;2;NOx;5.350617e-02;3.633624e-01;9.178140e-08;1.472529e+01;2.675309e-02;2.914870e+05
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;2;PPM;4.167766e-02;2.830345e-01;6.159870e-08;1.472529e+01;2.083883e-02;3.382998e+05
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;2;SOx;1.052041e-01;7.144450e-01;1.570729e-07;1.472529e+01;5.260205e-02;3.348895e+05
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;3;NH3;2.078436e-03;1.411473e-02;6.487071e-07;1.472529e+01;1.039218e-03;1.601983e+03
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;3;NMVOC;5.072001e-05;3.444415e-04;8.976279e-10;1.472529e+01;2.536001e-05;2.825225e+04
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;3;NOx;6.948126e-02;4.718498e-01;6.920710e-08;1.472529e+01;3.474063e-02;5.019807e+05
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;3;PPM;2.240932e-03;1.521825e-02;1.971739e-08;1.472529e+01;1.120466e-03;5.682627e+04
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;3;SOx;1.211206e-01;8.225346e-01;9.275512e-08;1.472529e+01;6.056031e-02;6.529053e+05
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;4;NH3;2.638096e-02;1.791541e-01;3.727720e-07;1.472529e+01;1.319048e-02;3.538484e+04
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;4;NMVOC;6.258965e-04;4.250487e-03;7.437525e-10;1.472529e+01;3.129483e-04;4.207694e+05
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;4;NOx;1.016190e-02;6.900986e-02;4.315398e-08;1.472529e+01;5.080951e-03;1.177400e+05
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;4;PPM;2.099013e-02;1.425447e-01;9.458037e-08;1.472529e+01;1.049506e-02;1.109645e+05
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;4;SOx;9.212953e-02;6.256551e-01;1.558397e-07;1.472529e+01;4.606476e-02;2.955906e+05
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;5;NH3;0.000000e+00;0.000000e+00;0.000000e+00;1.472529e+01;0.000000e+00;1.797729e+01
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;5;NMVOC;2.510125e-04;1.704635e-03;6.865625e-10;1.472529e+01;1.255062e-04;1.828038e+05
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;5;NOx;0.000000e+00;0.000000e+00;0.000000e+00;1.472529e+01;0.000000e+00;1.148216e+02
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;5;PPM;2.203127e-05;1.496152e-04;1.272410e-08;1.472529e+01;1.101564e-05;8.657298e+02
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;5;SOx;0.000000e+00;0.000000e+00;0.000000e+00;1.472529e+01;0.000000e+00;1.651705e+02
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;6;NH3;6.442788e-08;4.375321e-07;4.958685e-07;1.472529e+01;3.221394e-08;6.496468e-02
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;6;NMVOC;2.718017e-03;1.845815e-02;9.858561e-10;1.472529e+01;1.359008e-03;1.378506e+06
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;6;NOx;4.659710e-09;3.164427e-08;3.973422e-08;1.472529e+01;2.329855e-09;5.863598e-02
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;6;PPM;4.008655e-07;2.722293e-06;2.408886e-08;1.472529e+01;2.004327e-07;8.320559e+00
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;6;SOx;0.000000e+00;0.000000e+00;0.000000e+00;1.472529e+01;0.000000e+00;3.974464e-03
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;7;NH3;3.776824e-02;2.564855e-01;4.815169e-07;1.472529e+01;1.888412e-02;3.921798e+04
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;7;NMVOC;8.248439e-04;5.601546e-03;7.910645e-10;1.472529e+01;4.124220e-04;5.213506e+05
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;7;NOx;3.074774e-01;2.088090e+00;8.706926e-08;1.472529e+01;1.537387e-01;1.765706e+06
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;7;PPM;1.259338e-02;8.552209e-02;6.544963e-08;1.472529e+01;6.296688e-03;9.620663e+04
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;7;SOx;1.763705e-03;1.197738e-02;1.255821e-07;1.472529e+01;8.818523e-04;7.022115e+03
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;8;NH3;1.754353e-04;1.191387e-03;3.604048e-07;1.472529e+01;8.771763e-05;2.433864e+02
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;8;NMVOC;3.683422e-04;2.501426e-03;9.700728e-10;1.472529e+01;1.841711e-04;1.898529e+05
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;8;NOx;8.773598e-02;5.958183e-01;7.348732e-08;1.472529e+01;4.386799e-02;5.969464e+05
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;8;PPM;4.768511e-03;3.238314e-02;5.147041e-08;1.472529e+01;2.384256e-03;4.632285e+04
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;8;SOx;1.759741e-02;1.195047e-01;1.661357e-07;1.472529e+01;8.798704e-03;5.296095e+04
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;9;NH3;4.354770e-02;2.957341e-01;2.997931e-07;1.472529e+01;2.177385e-02;7.262958e+04
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;9;NMVOC;9.998760e-05;6.790195e-04;8.544943e-10;1.472529e+01;4.999380e-05;5.850689e+04
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;9;NOx;3.647069e-04;2.476739e-03;6.678190e-08;1.472529e+01;1.823535e-04;2.730582e+03
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;9;PPM;2.885559e-03;1.959594e-02;3.414115e-08;1.472529e+01;1.442779e-03;4.225925e+04
sherpa_chimere_noFW_120cls;PM25;Genova;IT_International;9;SOx;3.099159e-04;2.104651e-03;1.709072e-07;1.472529e+01;1.549579e-04;9.066790e+02
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;10;NH3;4.387674e-02;4.183965e-01;4.169915e-04;1.048688e+01;2.193837e-02;5.261107e+01
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;10;NMVOC;9.735141e-05;9.283163e-04;5.752860e-06;1.048688e+01;4.867570e-05;8.461131e+00
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;10;NOx;1.208155e-04;1.152063e-03;4.407624e-05;1.048688e+01;6.040775e-05;1.370529e+00
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;10;PPM;3.518557e-02;3.355199e-01;2.316473e-03;1.048688e+01;1.759278e-02;7.594644e+00
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;10;SOx;6.202042e-05;5.914096e-04;5.166933e-05;1.048688e+01;3.101021e-05;6.001666e-01
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;1;NH3;4.348558e-08;4.146666e-07;2.788432e-04;1.048688e+01;2.174279e-08;7.797499e-05
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;1;NMVOC;1.969757e-03;1.878306e-02;1.208724e-05;1.048688e+01;9.848783e-04;8.148085e+01
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;1;NOx;4.783546e-01;4.561458e+00;8.728293e-05;1.048688e+01;2.391773e-01;2.740253e+03
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;1;PPM;1.013977e+00;9.669006e+00;6.002450e-03;1.048688e+01;5.069885e-01;8.446359e+01
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;1;SOx;3.491756e-01;3.329642e+00;9.450430e-05;1.048688e+01;1.745878e-01;1.847406e+03
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;2;NH3;0.000000e+00;0.000000e+00;nan;1.048688e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;2;NMVOC;1.245105e-03;1.187298e-02;7.145416e-06;1.048688e+01;6.225527e-04;8.712616e+01
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;2;NOx;7.973539e-03;7.603348e-02;5.160952e-05;1.048688e+01;3.986769e-03;7.724872e+01
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;2;PPM;1.146549e-01;1.093318e+00;2.818795e-03;1.048688e+01;5.732745e-02;2.033757e+01
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;2;SOx;5.099088e-03;4.862350e-02;5.890443e-05;1.048688e+01;2.549544e-03;4.328272e+01
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;3;NH3;0.000000e+00;0.000000e+00;nan;1.048688e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;3;NMVOC;4.769236e-05;4.547813e-04;3.824257e-06;1.048688e+01;2.384618e-05;6.235506e+00
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;3;NOx;4.790985e-03;4.568552e-02;7.524593e-05;1.048688e+01;2.395493e-03;3.183551e+01
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;3;PPM;1.323397e-02;1.261955e-01;5.691182e-03;1.048688e+01;6.616983e-03;1.162673e+00
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;3;SOx;9.347707e-03;8.913717e-02;9.083502e-05;1.048688e+01;4.673854e-03;5.145431e+01
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;4;NH3;3.571318e-03;3.405511e-02;5.535647e-04;1.048688e+01;1.785659e-03;3.225746e+00
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;4;NMVOC;8.884809e-05;8.472310e-04;3.643142e-06;1.048688e+01;4.442405e-05;1.219388e+01
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;4;NOx;1.539486e-04;1.468012e-03;2.747682e-05;1.048688e+01;7.697431e-05;2.801428e+00
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;4;PPM;7.728034e-03;7.369241e-02;3.671711e-03;1.048688e+01;3.864017e-03;1.052375e+00
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;4;SOx;5.021685e-06;4.788541e-05;6.698677e-05;1.048688e+01;2.510843e-06;3.748266e-02
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;5;NH3;0.000000e+00;0.000000e+00;nan;1.048688e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;5;NMVOC;1.070612e-04;1.020906e-03;5.099521e-06;1.048688e+01;5.353061e-05;1.049718e+01
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;5;NOx;0.000000e+00;0.000000e+00;nan;1.048688e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;5;PPM;5.479048e-04;5.224670e-03;1.901608e-03;1.048688e+01;2.739524e-04;1.440635e-01
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;5;SOx;0.000000e+00;0.000000e+00;nan;1.048688e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;6;NH3;0.000000e+00;0.000000e+00;nan;1.048688e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;6;NMVOC;4.841219e-04;4.616454e-03;8.833014e-06;1.048688e+01;2.420610e-04;2.740412e+01
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;6;NOx;0.000000e+00;0.000000e+00;nan;1.048688e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;6;PPM;0.000000e+00;0.000000e+00;nan;1.048688e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;6;SOx;0.000000e+00;0.000000e+00;nan;1.048688e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;7;NH3;9.567002e-03;9.122830e-02;6.224138e-04;1.048688e+01;4.783501e-03;7.685403e+00
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;7;NMVOC;2.344304e-03;2.235464e-02;1.036331e-05;1.048688e+01;1.172152e-03;1.131059e+02
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;7;NOx;6.515395e-02;6.212902e-01;6.871690e-05;1.048688e+01;3.257697e-02;4.740751e+02
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;7;PPM;2.545716e-01;2.427524e+00;4.340919e-03;1.048688e+01;1.272858e-01;2.932231e+01
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;7;SOx;9.868335e-05;9.410173e-04;7.519757e-05;1.048688e+01;4.934167e-05;6.561605e-01
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;8;NH3;8.502789e-06;8.108026e-05;4.267609e-04;1.048688e+01;4.251395e-06;9.962006e-03
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;8;NMVOC;1.095338e-04;1.044484e-03;6.326986e-06;1.048688e+01;5.476688e-05;8.656077e+00
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;8;NOx;3.113182e-03;2.968645e-02;4.696484e-05;1.048688e+01;1.556591e-03;3.314375e+01
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;8;PPM;9.675291e-03;9.226092e-02;2.556965e-03;1.048688e+01;4.837646e-03;1.891948e+00
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;8;SOx;3.694942e-04;3.523395e-03;5.387097e-05;1.048688e+01;1.847471e-04;3.429437e+00
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;9;NH3;2.567651e-03;2.448441e-02;5.940003e-04;1.048688e+01;1.283825e-03;2.161321e+00
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;9;NMVOC;2.887000e-05;2.752964e-04;7.078583e-06;1.048688e+01;1.443500e-05;2.039250e+00
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;9;NOx;3.864837e-06;3.685403e-05;3.983785e-05;1.048688e+01;1.932419e-06;4.850710e-02
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;9;PPM;9.512642e-02;9.070994e-01;2.283056e-03;1.048688e+01;4.756321e-02;2.083313e+01
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_City;9;SOx;1.946395e-07;1.856028e-06;4.816570e-05;1.048688e+01;9.731973e-08;2.020519e-03
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_Comm;10;NH3;4.278527e-02;4.079886e-01;1.782734e-04;1.048688e+01;2.139263e-02;1.199990e+02
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_Comm;10;NMVOC;5.175095e-05;4.934829e-04;1.340801e-06;1.048688e+01;2.587548e-05;1.929853e+01
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_Comm;10;NOx;1.044598e-04;9.961003e-04;1.670811e-05;1.048688e+01;5.222992e-05;3.126022e+00
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_Comm;10;PPM;1.581919e-02;1.508474e-01;4.566082e-04;1.048688e+01;7.909594e-03;1.732250e+01
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_Comm;10;SOx;6.459559e-05;6.159658e-04;2.359391e-05;1.048688e+01;3.229780e-05;1.368904e+00
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_Comm;1;NH3;1.413322e-07;1.347705e-06;2.788432e-04;1.048688e+01;7.066608e-08;2.534259e-04
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_Comm;1;NMVOC;4.162494e-04;3.969240e-03;3.864234e-06;1.048688e+01;2.081247e-04;5.385924e+01
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_Comm;1;NOx;5.907217e-02;5.632959e-01;5.792492e-05;1.048688e+01;2.953608e-02;5.099028e+02
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_Comm;1;PPM;9.760244e-02;9.307101e-01;5.574067e-03;1.048688e+01;4.880122e-02;8.755047e+00
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_Comm;1;SOx;3.454367e-02;3.293989e-01;8.424962e-05;1.048688e+01;1.727183e-02;2.050079e+02
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_Comm;2;NH3;0.000000e+00;0.000000e+00;nan;1.048688e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_Comm;2;NMVOC;2.441323e-04;2.327979e-03;2.916390e-06;1.048688e+01;1.220662e-04;4.185522e+01
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_Comm;2;NOx;2.072814e-03;1.976578e-02;2.792810e-05;1.048688e+01;1.036407e-03;3.710983e+01
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_Comm;2;PPM;2.466540e-02;2.352025e-01;8.410651e-04;1.048688e+01;1.233270e-02;1.466320e+01
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_Comm;2;SOx;1.487034e-03;1.417995e-02;3.575832e-05;1.048688e+01;7.435172e-04;2.079284e+01
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_Comm;3;NH3;0.000000e+00;0.000000e+00;nan;1.048688e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_Comm;3;NMVOC;9.194008e-05;8.767154e-04;2.462431e-06;1.048688e+01;4.597004e-05;1.866856e+01
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_Comm;3;NOx;2.089699e-03;1.992679e-02;2.180295e-05;1.048688e+01;1.044849e-03;4.792238e+01
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_Comm;3;PPM;1.894495e-03;1.806539e-02;7.106491e-04;1.048688e+01;9.472477e-04;1.332933e+00
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_Comm;3;SOx;2.935859e-03;2.799555e-02;2.488787e-05;1.048688e+01;1.467930e-03;5.898172e+01
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_Comm;4;NH3;3.842804e-03;3.664392e-02;1.700429e-04;1.048688e+01;1.921402e-03;1.129951e+01
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_Comm;4;NMVOC;1.810667e-04;1.726602e-03;2.246567e-06;1.048688e+01;9.053333e-05;4.029852e+01
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_Comm;4;NOx;4.962408e-04;4.732016e-03;2.723011e-05;1.048688e+01;2.481204e-04;9.111988e+00
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_Comm;4;PPM;3.181974e-03;3.034243e-02;4.302422e-04;1.048688e+01;1.590987e-03;3.697886e+00
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_Comm;4;SOx;5.998405e-06;5.719914e-05;2.252500e-05;1.048688e+01;2.999203e-06;1.331499e-01
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_Comm;5;NH3;0.000000e+00;0.000000e+00;nan;1.048688e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_Comm;5;NMVOC;3.779461e-05;3.603990e-04;2.034419e-06;1.048688e+01;1.889730e-05;9.288798e+00
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_Comm;5;NOx;0.000000e+00;0.000000e+00;nan;1.048688e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_Comm;5;PPM;1.645292e-04;1.568905e-03;8.378089e-04;1.048688e+01;8.226460e-05;9.819018e-02
sherpa_chimere_noFW_120cls;PM25;Gijon;Gijon_Comm;5;SOx;0.000000e+00;0.000000e+00;nan;1.048688e+01;0.000000e+00;nan
